"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"KRMN","NYSE","Karman Holdings Inc","Industrials","Aerospace & Defense",8204.70,61.91,-0.05%,2228073,3643.29,0.61,12.32%,35.09%,-0.91%,-32.15%,-15.39%,26.27%,8.46%,58.87%,106.03%,58.18%,52.47%,20.41%,81.30%,15.70%,20.22%,22.91%,-16.15%,-0.29%
"LUNR","NASD","Intuitive Machines Inc","Industrials","Aerospace & Defense",3678.51,16.95,2.85%,13209665,13099.24,1.01,21.16%,13.68%,-47.18%,-8.97%,4.44%,62.05%,9.09%,45.99%,-135.53%,198.65%,,28.05%,85.54%,25.46%,21.33%,-12.26%,-11.96%,1.74%
"RDW","NYSE","Redwire Corp","Industrials","Aerospace & Defense",3372.40,13.49,-0.15%,16474767,36098.82,0.46,25.84%,38.50%,16.70%,43.82%,77.50%,43.21%,8.41%,66.94%,86.71%,89.56%,59.63%,8.15%,50.67%,16.22%,34.44%,11.44%,32.60%,-1.17%
"CRCL","NYSE","Circle Internet Group Inc","Financial","Capital Markets",18096.27,71.28,0.17%,8603459,13859.09,0.62,12.64%,12.75%,-42.35%,19.30%,-10.11%,-56.33%,7.39%,338.80%,108.51%,6.57%,,6.31%,40.91%,12.84%,10.27%,0.83%,-18.19%,-0.78%
"IREN","NASD","IREN Ltd","Financial","Capital Markets",15583.97,43.67,9.86%,48414598,45861.98,1.06,12.29%,13.16%,-22.79%,1.72%,15.62%,144.92%,7.31%,-277.43%,-802.55%,2.30%,77.06%,13.09%,54.41%,31.88%,14.28%,-4.56%,-7.65%,0.20%
"AAOI","NASD","Applied Optoelectronics Inc","Technology","Communication Equipment",11677.32,138.08,2.79%,13129718,12116.62,1.08,7.41%,10.07%,-26.66%,184.76%,296.10%,505.88%,12.06%,384.62%,-74.24%,86.42%,,4.91%,67.15%,13.05%,23.84%,1.48%,46.99%,-2.55%
"UMAC","AMEX","Unusual Machines Inc","Technology","Computer Hardware",1350.32,27.03,4.08%,4336881,5962.42,0.73,5.05%,44.70%,91.43%,114.52%,112.17%,154.76%,10.14%,63.51%,49.95%,687.32%,31.29%,65.62%,64.90%,20.82%,23.87%,20.19%,67.63%,-0.99%
"VELO","NASD","Velo3D Inc","Technology","Computer Hardware",450.00,15.10,10.30%,4758411,3521.23,1.35,18.62%,18.06%,7.40%,12.35%,9.90%,182.24%,10.37%,75.64%,60.11%,52.25%,55.56%,7.42%,33.42%,35.59%,32.79%,-4.77%,14.89%,-11.44%
"SN","NYSE","SharkNinja Inc","Consumer Cyclical","Furnishings, Fixtures & Appliances",26220.42,186.13,-0.83%,2267982,2088.62,1.09,2.21%,24.18%,71.69%,56.89%,66.34%,59.39%,5.23%,22.95%,-6.77%,22.19%,16.96%,5.42%,64.52%,9.35%,13.34%,24.74%,54.70%,-1.50%
"CDE","NYSE","Coeur Mining Inc","Basic Materials","Gold",19325.17,18.80,1.18%,45153336,34204.96,1.32,7.86%,17.50%,-6.79%,-17.69%,5.44%,58.52%,5.47%,33.66%,7.09%,124.47%,26.60%,30.27%,83.20%,5.32%,18.32%,14.66%,1.41%,-1.26%
