"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"ABTC","NASD","American Bitcoin Corp","Financial","Capital Markets",747.86,10.27,-0.29%,1597796,1733.78,0.92,28.54%,29.51%,-11.42%,-29.05%,-59.73%,-90.54%,8.20%,42.72%,84.59%,4766.74%,39.81%,3.68%,5.00%,18.69%,19.40%,40.38%,-33.21%,0.00%
"BMNR","NYSE","BitMine Immersion Technologies Inc","Financial","Capital Markets",17348.80,28.76,1.81%,40309794,39832.26,1.01,21.86%,25.97%,90.09%,35.21%,5.93%,-47.80%,6.17%,-263.44%,51.19%,2167.95%,,8.66%,41.38%,6.94%,15.13%,38.06%,30.49%,2.79%
"GLXY","NASD","Galaxy Digital Inc","Financial","Capital Markets",10620.46,27.17,4.22%,22810900,6435.82,3.54,21.89%,14.93%,-13.33%,25.21%,21.51%,-19.35%,6.52%,-19.52%,-191.71%,-73.19%,,3.37%,77.66%,16.23%,10.34%,18.05%,8.59%,4.70%
"HUT","NASD","Hut 8 Corp","Financial","Capital Markets",13140.69,106.61,3.08%,5373369,4749.99,1.13,22.41%,31.85%,-11.53%,101.38%,132.06%,181.52%,8.07%,-119.39%,-207.87%,81.44%,38.12%,0.47%,79.06%,13.24%,17.93%,14.17%,36.29%,4.52%
"MARA","NASD","MARA Holdings Inc","Financial","Capital Markets",5265.25,13.63,2.64%,43306068,49057.47,0.88,21.26%,21.05%,-7.28%,52.97%,51.78%,-25.72%,7.60%,-33.63%,-186.86%,-26.67%,28.96%,8.18%,73.51%,29.15%,17.15%,21.37%,24.36%,3.81%
"PURR","NASD","Hyperliquid Strategies Inc","Financial","Capital Markets",3318.98,13.95,2.95%,20669917,17199.90,1.20,24.55%,31.85%,71.38%,163.71%,291.85%,,9.27%,-85.25%,43889.58%,,,66.03%,47.10%,13.71%,14.70%,52.14%,111.04%,2.27%
"RIOT","NASD","Riot Platforms Inc","Financial","Capital Markets",9355.20,24.93,3.10%,19471785,18682.29,1.04,26.55%,25.72%,-13.11%,73.49%,96.76%,42.46%,6.32%,-30.93%,-217.77%,13.89%,31.07%,11.56%,84.70%,14.93%,17.98%,20.04%,30.68%,4.97%
"SBET","NASD","Sharplink Inc","Financial","Capital Markets",2222.20,10.23,2.51%,16115987,9599.44,1.68,22.81%,29.33%,106.04%,36.22%,14.43%,-38.41%,7.31%,31.57%,56.02%,1553.26%,,17.48%,59.67%,17.28%,17.42%,39.70%,37.41%,3.23%
"USDE","NASD","StableCoinX Inc","Financial","Capital Markets",368.12,13.54,7.46%,5147362,5411.99,0.95,121.24%,82.73%,34.06%,32.10%,14.75%,0.94%,22.72%,,-2093.88%,,,8.31%,1.53%,5.91%,68.34%,188.99%,39.30%,4.23%
"SNDK","NASD","Sandisk Corp","Technology","Computer Hardware",276298.53,1887.04,6.82%,12808132,13789.38,0.93,23.26%,18.23%,-3.90%,168.62%,694.94%,1733.50%,5.83%,199.85%,28016.32%,371.59%,54.54%,1.69%,81.81%,4.15%,16.51%,25.34%,74.00%,7.37%
"GRAL","NASD","GRAIL Inc","Healthcare","Diagnostics & Research",4847.18,108.52,0.51%,3256475,757.77,4.30,43.00%,36.43%,77.58%,120.88%,26.79%,143.97%,9.41%,13.37%,19.70%,25.72%,4.47%,5.51%,85.87%,20.29%,32.39%,43.90%,50.03%,1.66%
"FPS","NYSE","Forgent Power Solutions Inc","Industrials","Electrical Equipment & Parts",11726.60,38.52,2.04%,9061749,9009.14,1.01,22.83%,16.09%,-35.04%,11.23%,48.15%,,7.99%,97.79%,674.78%,147.91%,61.73%,13.27%,56.21%,4.96%,18.43%,9.41%,-2.20%,2.97%
"OUST","NASD","Ouster Inc","Technology","Electronic Components",2902.52,40.25,5.59%,3004569,3447.19,0.87,22.75%,4.76%,-10.87%,90.04%,86.00%,14.93%,5.23%,-715.68%,27.46%,55.86%,,9.52%,50.29%,9.97%,13.23%,4.88%,30.83%,5.59%
"VICR","NASD","Vicor Corp","Technology","Electronic Components",12372.28,268.34,19.85%,1970401,887.17,2.22,45.86%,33.81%,-20.17%,55.05%,144.84%,390.39%,5.68%,37.09%,14.17%,49.25%,44.85%,4.60%,52.88%,6.93%,36.46%,27.25%,28.55%,11.33%
"SDGR","NASD","Schrodinger Inc","Healthcare","Health Information Services",2296.53,30.70,1.52%,2577971,1437.78,1.79,32.04%,55.76%,104.12%,158.64%,71.70%,55.68%,12.32%,-13.66%,113.42%,7.54%,13.73%,-1.18%,84.30%,17.52%,37.43%,61.60%,98.22%,1.89%
"APLD","NASD","Applied Digital Corp","Technology","Information Technology Services",8318.52,28.54,1.24%,13030402,18152.87,0.72,21.86%,4.89%,-36.96%,4.70%,16.39%,16.73%,6.03%,-5.66%,-62.41%,580.68%,,5.06%,74.50%,22.22%,8.38%,3.10%,-11.61%,1.35%
"CIFR","NASD","Cipher Digital Inc","Technology","Information Technology Services",7922.94,19.09,1.01%,28642557,32025.10,0.89,26.51%,21.09%,-30.93%,28.21%,29.34%,36.75%,8.20%,39.35%,-435.22%,-42.99%,,17.09%,75.71%,20.98%,14.45%,4.48%,3.84%,3.13%
"SHAZ","NASD","SharonAI Holdings Inc","Technology","Information Technology Services",2263.14,63.21,5.47%,1268451,1930.27,0.66,26.45%,7.01%,-25.07%,163.81%,3226.84%,14.93%,7.66%,-147.67%,-1144.50%,,,42.37%,49.70%,7.59%,12.20%,6.77%,-27.41%,7.06%
"WYFI","NASD","Whitefiber Inc","Technology","Information Technology Services",785.89,20.23,1.86%,1129782,2647.58,0.43,20.27%,-2.36%,-54.80%,40.39%,28.04%,-27.80%,6.07%,-26.65%,-72.22%,59.49%,,5.18%,26.12%,55.65%,7.69%,-11.35%,-6.10%,3.43%
"AEHR","NASD","Aehr Test Systems","Technology","Semiconductor Equipment & Materials",3285.55,100.60,3.79%,1874743,2746.42,0.68,23.31%,-1.11%,-1.75%,170.79%,398.27%,209.25%,6.73%,,143.11%,33.69%,,3.00%,74.96%,13.95%,14.17%,7.35%,51.10%,7.07%
"AXTI","NASD","AXT Inc","Technology","Semiconductor Equipment & Materials",5100.94,77.79,-2.68%,7606602,10346.35,0.74,34.82%,9.97%,-0.15%,20.72%,375.78%,1413.42%,7.92%,308.78%,208.25%,164.77%,,27.12%,71.64%,14.63%,20.40%,21.53%,34.65%,1.51%
