"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"EVC","NYSE","Entravision Communications Corp","Communication Services","Advertising Agencies",1076.86,11.70,-2.26%,2807454,2344.38,1.20,5.98%,-0.51%,63.41%,297.96%,299.32%,387.50%,6.10%,,124.41%,114.45%,,0.62%,52.41%,9.62%,5.12%,8.26%,116.42%,-1.68%
"AAOI","NASD","Applied Optoelectronics Inc","Technology","Communication Equipment",11231.64,132.81,-2.08%,18446754,12270.89,1.50,20.51%,10.75%,-10.83%,199.80%,280.98%,515.15%,14.66%,434.07%,-74.24%,86.42%,,4.91%,70.90%,12.43%,21.17%,-3.41%,42.98%,-6.29%
"HPE","NYSE","Hewlett Packard Enterprise Co","Technology","Communication Equipment",72407.45,54.68,2.74%,15790649,26410.11,0.60,8.84%,12.65%,74.42%,131.60%,127.64%,162.76%,7.00%,76.43%,153.39%,40.64%,31.60%,-0.52%,92.72%,4.94%,12.50%,14.14%,80.31%,-1.30%
"VSAT","NASD","Viasat Inc","Technology","Communication Equipment",11685.13,84.82,5.53%,2050440,2760.45,0.74,4.35%,15.31%,21.16%,103.42%,146.15%,231.09%,10.20%,-490.86%,12.03%,-1.24%,,3.13%,95.76%,9.37%,12.10%,16.75%,58.23%,4.66%
"CRSR","NASD","Corsair Gaming Inc","Technology","Computer Hardware",1483.11,13.71,-4.46%,2944261,2795.14,1.05,26.94%,41.93%,73.98%,165.18%,130.81%,51.83%,9.06%,43.80%,138.92%,-1.80%,11.26%,1.80%,37.77%,23.49%,28.78%,39.41%,91.99%,-7.74%
"DELL","NYSE","Dell Technologies Inc","Technology","Computer Hardware",296834.93,457.88,0.91%,4889673,8854.02,0.55,6.73%,5.27%,75.80%,278.26%,263.74%,232.74%,8.11%,80.71%,281.26%,87.49%,36.71%,-3.18%,38.94%,4.35%,8.12%,9.34%,104.97%,-0.15%
"SNDK","NASD","Sandisk Corp","Technology","Computer Hardware",183323.29,1237.92,2.12%,10800064,13702.64,0.79,-3.89%,-35.39%,-20.77%,107.03%,421.49%,2691.88%,11.39%,204.21%,28017.46%,371.59%,45.98%,-1.69%,82.94%,5.38%,-9.72%,-26.32%,41.04%,2.87%
"UMAC","AMEX","Unusual Machines Inc","Technology","Computer Hardware",1355.81,27.14,3.94%,3605292,5969.44,0.60,17.59%,44.28%,102.24%,112.53%,113.03%,168.98%,11.67%,64.86%,49.95%,687.32%,31.29%,65.62%,67.88%,19.91%,29.04%,19.86%,69.86%,1.80%
"CDNA","NASD","Caredx Inc","Healthcare","Diagnostics & Research",2435.13,47.07,0.81%,1227973,1001.30,1.23,-1.63%,65.10%,115.72%,141.76%,149.84%,293.23%,5.46%,109.20%,1412.42%,52.23%,49.46%,-1.71%,98.09%,13.23%,18.19%,50.37%,114.90%,1.05%
"TWST","NASD","Twist Bioscience Corp","Healthcare","Diagnostics & Research",7830.91,124.88,7.96%,2641278,1751.55,1.51,23.57%,37.78%,119.67%,153.61%,293.69%,387.05%,11.68%,-66.14%,-268.48%,23.24%,14.99%,3.13%,121.22%,23.48%,28.81%,39.71%,127.18%,9.97%
"LQDA","NASD","Liquidia Corp","Healthcare","Drug Manufacturers - Specialty & Generic",8095.12,91.03,0.90%,1649880,1964.32,0.84,8.56%,16.81%,115.20%,111.50%,163.93%,345.13%,4.61%,514.50%,216.05%,4158.49%,,3.89%,74.95%,16.23%,7.68%,18.97%,94.10%,1.21%
"FCEL","NASD","Fuelcell Energy Inc","Industrials","Electrical Equipment & Parts",1585.49,19.83,-2.94%,4223125,12335.15,0.34,-7.08%,-5.71%,44.74%,175.80%,171.27%,364.40%,10.59%,64.40%,18.77%,-4.86%,57.17%,13.78%,42.77%,20.01%,-4.64%,-8.85%,60.38%,-3.69%
"OUST","NASD","Ouster Inc","Technology","Electronic Components",3038.10,42.13,-2.93%,2578836,4926.46,0.52,-0.82%,-2.66%,67.18%,116.94%,94.69%,63.29%,11.17%,-1154.91%,27.46%,55.86%,,-2.57%,48.17%,10.13%,8.08%,-1.18%,45.39%,-2.02%
"HNGE","NYSE","Hinge Health Inc","Healthcare","Health Information Services",7491.30,91.57,2.51%,2180638,1926.48,1.13,17.93%,3.12%,63.46%,193.78%,97.14%,61.56%,9.16%,-12.52%,107.01%,53.00%,16.54%,6.39%,62.88%,19.13%,12.82%,20.26%,73.61%,1.88%
"OMDA","NASD","Omada Health Inc","Healthcare","Health Information Services",1485.62,24.99,5.58%,2733156,1313.82,2.08,21.84%,7.35%,68.62%,114.51%,58.37%,31.39%,7.86%,198.62%,189.42%,43.12%,,-3.60%,63.61%,28.64%,15.39%,22.41%,47.48%,4.41%
"TXG","NASD","10x Genomics Inc","Healthcare","Health Information Services",7435.82,58.57,12.57%,5992673,3200.71,1.87,24.59%,37.07%,171.16%,214.72%,259.10%,376.57%,7.51%,-105.07%,-149.75%,-12.65%,-3.32%,0.28%,98.56%,14.37%,23.82%,48.10%,139.27%,12.83%
"OSCR","NYSE","Oscar Health Inc","Healthcare","Healthcare Plans",8332.16,27.67,-0.82%,6550413,6783.85,0.97,-9.99%,-9.40%,29.85%,126.06%,92.55%,78.98%,6.16%,186.04%,221.42%,70.40%,,1.69%,56.67%,8.02%,-6.63%,-3.69%,44.31%,1.32%
