"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"NVDA","NASD","NVIDIA Corp","Technology","Semiconductors",5515766.88,228.87,0.66%,93386763,128980.04,0.72,7.87%,6.59%,14.41%,30.31%,22.72%,24.65%,1.98%,94.15%,128.21%,105.85%,64.79%,0.50%,72.33%,1.29%,3.78%,6.40%,15.09%,0.89%
"TSM","NYSE","Taiwan Semiconductor Manufacturing ADR","Technology","Semiconductors",2344288.96,452.00,1.54%,11226291,12476.63,0.90,9.24%,7.89%,3.58%,33.55%,48.74%,65.79%,1.75%,59.94%,73.31%,32.92%,37.87%,-0.62%,15.06%,0.58%,6.13%,8.08%,18.67%,2.44%
"SPCX","NASD","Space Exploration Technologies Corp","Industrials","Aerospace & Defense",2099715.85,154.72,1.89%,57924392,96614.37,0.60,7.83%,12.96%,-0.89%,,3.15%,,4.30%,,,,,-0.87%,10.38%,7.73%,5.21%,14.55%,8.23%,1.99%
"SKHY","NASD","SK Hynix Inc ADR","Technology","Semiconductors",1423983.51,195.37,3.45%,18446419,32032.26,0.58,11.75%,19.56%,,,14.92%,,3.89%,526.10%,1180.72%,232.92%,112.02%,-21.18%,0.01%,,11.20%,19.81%,19.89%,4.45%
"MU","NASD","Micron Technology Inc","Technology","Semiconductors",1237995.54,1096.16,5.00%,28776953,38927.28,0.74,18.17%,13.38%,4.22%,171.09%,284.07%,565.87%,3.18%,788.45%,1372.09%,345.72%,177.48%,-1.09%,80.63%,2.64%,12.69%,17.65%,69.04%,6.13%
"AMD","NASD","Advanced Micro Devices Inc","Technology","Semiconductors",1018288.95,623.77,1.34%,28048174,25253.43,1.11,23.71%,31.81%,19.99%,207.76%,191.26%,290.37%,4.25%,82.99%,158.80%,50.11%,76.36%,3.59%,75.20%,2.57%,23.22%,25.06%,73.92%,2.84%
"WMT","NASD","Walmart Inc","Consumer Defensive","Discount Stores",873664.14,110.12,2.49%,19344213,24187.01,0.80,1.88%,6.19%,-7.79%,-8.78%,-1.16%,7.10%,1.40%,9.48%,-8.97%,5.94%,11.18%,0.13%,38.72%,1.93%,3.48%,0.40%,-7.19%,1.85%
"INTC","NASD","Intel Corp","Technology","Semiconductors",654737.03,123.86,1.71%,107696054,110011.45,0.98,27.51%,37.52%,-6.37%,181.44%,235.66%,330.67%,5.60%,265.62%,-223.64%,25.42%,95.95%,1.49%,62.99%,3.35%,24.75%,26.71%,58.90%,3.09%
"SNDK","NASD","Sandisk Corp","Technology","Computer Hardware",276298.53,1887.04,6.82%,12808167,13789.38,0.93,23.26%,18.23%,-3.90%,168.62%,694.94%,1733.50%,5.83%,199.85%,28016.32%,371.59%,54.54%,1.69%,81.81%,4.15%,16.51%,25.34%,74.00%,7.37%
"KLAC","NASD","KLA Corp","Technology","Semiconductor Equipment & Materials",246048.90,188.32,2.36%,9276603,11738.67,0.79,12.08%,2.35%,-22.97%,24.60%,54.99%,75.79%,3.95%,46.07%,14.39%,15.18%,28.86%,-0.14%,94.16%,2.25%,5.91%,-1.46%,7.65%,4.21%
"MRVL","NASD","Marvell Technology Inc","Technology","Semiconductors",230063.47,262.36,1.93%,19717828,25608.19,0.77,18.34%,10.68%,-5.98%,190.99%,208.73%,247.36%,4.12%,48.19%,49.42%,36.55%,53.85%,-3.35%,82.46%,4.38%,14.00%,20.75%,63.93%,2.70%
"QCOM","NASD","Qualcomm Inc","Technology","Semiconductors",208229.87,198.27,2.08%,11466865,14400.73,0.80,5.58%,23.34%,-2.87%,54.48%,15.91%,16.82%,5.99%,-12.40%,-22.80%,-4.03%,2.93%,-2.24%,82.59%,3.23%,12.70%,17.38%,17.47%,3.27%
"APH","NYSE","Amphenol Corp","Technology","Electronic Components",204280.70,82.84,2.63%,13027381,13427.00,0.97,6.68%,5.52%,4.40%,26.79%,22.60%,33.95%,2.73%,58.24%,59.99%,55.00%,29.91%,,97.79%,1.11%,3.19%,3.45%,12.71%,3.30%
"HOOD","NASD","Robinhood Markets Inc","Financial","Capital Markets",111710.98,124.25,0.77%,15962120,22758.30,0.70,12.49%,14.91%,20.34%,71.40%,9.86%,-0.51%,6.52%,4.74%,44.87%,34.50%,20.67%,6.57%,67.69%,4.67%,9.87%,19.83%,31.01%,1.02%
"BE","NYSE","Bloom Energy Corp","Industrials","Electrical Equipment & Parts",81445.64,276.53,1.33%,10554522,16191.73,0.65,6.62%,37.27%,-14.12%,95.66%,218.25%,220.54%,5.69%,255.11%,431.21%,165.52%,118.74%,1.76%,85.14%,6.94%,11.66%,21.90%,37.89%,0.86%
"MRNA","NASD","Moderna Inc","Healthcare","Biotechnology",72884.50,182.56,5.56%,23783739,16278.98,1.46,26.98%,25.79%,199.28%,256.01%,519.06%,587.35%,7.17%,-14.52%,7.60%,2.11%,27.03%,2.14%,79.86%,10.71%,22.14%,77.98%,195.49%,8.34%
"NBIS","NASD","Nebius Group NV","Technology","Software - Infrastructure",64190.46,236.12,1.43%,15305477,20498.63,0.75,13.86%,7.75%,-14.22%,106.85%,182.09%,121.50%,7.17%,-16.81%,-127.74%,454.04%,23.36%,26.08%,63.30%,20.31%,7.65%,10.99%,45.69%,1.23%
"MDLN","NASD","Medline Inc","Healthcare","Medical Instruments & Supplies",45265.38,34.43,7.73%,10320203,7452.91,1.38,7.23%,0.50%,-2.46%,-18.95%,-18.02%,,4.24%,4.29%,-83.26%,11.60%,7.87%,10.54%,74.08%,7.74%,1.08%,-4.34%,-15.11%,5.78%
"SMCI","NASD","Super Micro Computer Inc","Technology","Computer Hardware",27290.34,41.54,0.83%,30029524,48752.58,0.62,16.55%,11.55%,24.67%,92.49%,41.92%,-11.37%,5.74%,19.50%,445.49%,93.16%,18.32%,23.02%,71.56%,16.32%,8.19%,21.85%,31.11%,0.68%
"BBD","NYSE","Banco Bradesco SA ADR","Financial","Banks - Regional",19920.89,3.57,1.42%,29812304,30990.26,0.96,2.01%,14.80%,4.20%,1.21%,9.12%,9.44%,1.86%,12.20%,32.08%,29.14%,11.20%,-0.60%,22.09%,0.37%,3.98%,4.35%,-0.22%,2.29%
"IREN","NASD","IREN Ltd","Financial","Capital Markets",19106.24,48.55,2.79%,33633940,43516.37,0.77,16.76%,15.93%,-11.28%,15.16%,28.54%,15.87%,6.51%,14.34%,-361.57%,-26.74%,,19.53%,57.45%,27.11%,14.14%,19.30%,6.48%,3.34%
"BMNR","NYSE","BitMine Immersion Technologies Inc","Financial","Capital Markets",17348.80,28.76,1.81%,40309824,39832.26,1.01,21.86%,25.97%,90.09%,35.21%,5.93%,-47.80%,6.17%,-263.44%,51.19%,2167.95%,,8.66%,41.38%,6.94%,15.13%,38.06%,30.49%,2.79%
"DT","NYSE","Dynatrace Inc","Technology","Software - Application",16530.92,57.20,1.42%,11472660,6126.26,1.87,3.68%,16.02%,41.58%,49.27%,31.98%,17.70%,3.47%,16.75%,-20.86%,16.17%,16.83%,3.48%,106.09%,4.20%,7.58%,16.42%,36.10%,0.25%
"GME","NYSE","Gamestop Corp","Consumer Cyclical","Specialty Retail",12123.16,24.03,5.58%,14880994,6177.35,2.41,12.08%,31.96%,13.99%,4.34%,19.67%,-10.27%,2.92%,52.54%,63.37%,-18.72%,,-0.23%,31.83%,12.54%,18.88%,19.28%,8.28%,2.26%
"FPS","NYSE","Forgent Power Solutions Inc","Industrials","Electrical Equipment & Parts",11726.60,38.52,2.04%,9061458,9009.14,1.01,22.83%,16.09%,-35.04%,11.23%,48.15%,,7.99%,97.79%,674.78%,147.91%,61.73%,13.27%,56.21%,4.96%,18.43%,9.41%,-2.20%,2.97%
"GLXY","NASD","Galaxy Digital Inc","Financial","Capital Markets",10620.46,27.17,4.22%,22810900,6435.82,3.54,21.89%,14.93%,-13.33%,25.21%,21.51%,-19.35%,6.52%,-19.52%,-191.71%,-73.19%,,3.37%,77.66%,16.23%,10.34%,18.05%,8.59%,4.70%
"IBRX","NASD","ImmunityBio Inc","Healthcare","Biotechnology",9845.88,9.29,9.94%,21031483,10188.97,2.06,14.13%,19.26%,26.91%,-1.17%,369.19%,247.94%,6.60%,-152.63%,-110.56%,93.91%,,5.48%,19.34%,31.33%,13.29%,19.39%,33.94%,9.94%
"RIOT","NASD","Riot Platforms Inc","Financial","Capital Markets",9355.20,24.93,3.10%,19471785,18682.29,1.04,26.55%,25.72%,-13.11%,73.49%,96.76%,42.46%,6.32%,-30.93%,-217.77%,13.89%,31.07%,11.56%,84.70%,14.93%,17.98%,20.04%,30.68%,4.97%
"APLD","NASD","Applied Digital Corp","Technology","Information Technology Services",8318.52,28.54,1.24%,13030402,18152.87,0.72,21.86%,4.89%,-36.96%,4.70%,16.39%,16.73%,6.03%,-5.66%,-62.41%,580.68%,,5.06%,74.50%,22.22%,8.38%,3.10%,-11.61%,1.35%
"CIFR","NASD","Cipher Digital Inc","Technology","Information Technology Services",7922.94,19.09,1.01%,28642557,32025.10,0.89,26.51%,21.09%,-30.93%,28.21%,29.34%,36.75%,8.20%,39.35%,-435.22%,-42.99%,,17.09%,75.71%,20.98%,14.45%,4.48%,3.84%,3.13%
"BTG","AMEX","B2gold Corp","Basic Materials","Gold",7373.36,5.58,4.10%,16187621,25013.59,0.65,6.90%,1.09%,39.15%,36.76%,23.73%,17.23%,3.73%,28.26%,173.11%,14.03%,37.39%,1.84%,66.09%,5.85%,1.80%,15.62%,17.38%,3.53%
"CLF","NYSE","Cleveland-Cliffs Inc","Basic Materials","Steel",7148.87,12.53,3.81%,19516582,19111.12,1.02,6.28%,11.18%,12.28%,56.04%,-5.65%,6.64%,4.73%,92.74%,73.98%,6.34%,,0.52%,82.99%,14.20%,4.19%,8.23%,9.71%,3.47%
"CORZ","NASD","Core Scientific Inc","Technology","Software - Infrastructure",6037.99,18.79,2.34%,10019822,12225.44,0.82,17.14%,5.50%,-35.56%,13.33%,29.05%,9.44%,5.97%,-415.93%,-7868.82%,108.83%,,-1.92%,115.30%,21.13%,7.73%,-3.66%,-5.08%,2.34%
"MARA","NASD","MARA Holdings Inc","Financial","Capital Markets",5265.25,13.63,2.64%,43306068,49057.47,0.88,21.26%,21.05%,-7.28%,52.97%,51.78%,-25.72%,7.60%,-33.63%,-186.86%,-26.67%,28.96%,8.18%,73.51%,29.15%,17.15%,21.37%,24.36%,3.81%
"IOVA","NASD","Iovance Biotherapeutics Inc","Healthcare","Biotechnology",4819.62,10.64,4.42%,15746644,16642.50,0.95,13.68%,28.35%,139.64%,193.11%,289.74%,401.89%,6.03%,55.93%,68.51%,65.65%,,4.51%,57.69%,22.40%,19.01%,51.13%,146.43%,4.57%
"VKTX","NASD","Viking Therapeutics Inc","Healthcare","Biotechnology",4765.27,40.85,35.67%,40960652,2303.93,17.78,36.39%,20.54%,17.35%,25.50%,16.12%,55.62%,5.80%,-44.59%,-88.32%,,-4.70%,2.16%,65.04%,19.65%,24.89%,20.74%,22.64%,10.41%
"CLSK","NASD","Cleanspark Inc","Financial","Capital Markets",3888.21,15.14,2.57%,16775948,20979.99,0.80,19.97%,26.38%,-11.93%,51.70%,49.60%,10.19%,6.58%,-428.26%,-215.54%,-30.53%,,12.86%,97.25%,31.74%,17.16%,15.82%,20.15%,4.41%
"PURR","NASD","Hyperliquid Strategies Inc","Financial","Capital Markets",3318.98,13.95,2.95%,20669917,17199.90,1.20,24.55%,31.85%,71.38%,163.71%,291.85%,,9.27%,-85.25%,43889.58%,,,66.03%,47.10%,13.71%,14.70%,52.14%,111.04%,2.27%
"BFLY","NYSE","Butterfly Network Inc","Healthcare","Medical Devices",2693.86,9.93,21.99%,19699312,7187.55,2.74,27.31%,3.98%,29.47%,136.99%,161.32%,357.60%,8.30%,6.67%,11.49%,39.47%,,20.37%,64.16%,15.76%,24.94%,23.74%,82.90%,12.20%
"AMC","NYSE","AMC Entertainment Holdings Inc","Communication Services","Entertainment",2651.04,2.97,2.77%,30501993,37824.61,0.81,16.47%,16.47%,42.79%,191.18%,90.38%,-1.00%,6.14%,84.27%,-46.30%,14.22%,,27.32%,49.78%,4.23%,13.32%,17.57%,63.70%,1.37%
"KEEL","NASD","Keel Infrastructure Corp","Technology","Information Technology Services",2562.93,4.15,1.97%,33947236,38949.72,0.87,26.52%,25.00%,-37.12%,79.65%,76.60%,35.18%,7.37%,-23.68%,-984.85%,-60.37%,18.97%,28.12%,63.12%,20.81%,18.28%,11.72%,21.47%,3.75%
"SBET","NASD","Sharplink Inc","Financial","Capital Markets",2222.20,10.23,2.51%,16115987,9599.44,1.68,22.81%,29.33%,106.04%,36.22%,14.43%,-38.41%,7.31%,31.57%,56.02%,1553.26%,,17.48%,59.67%,17.28%,17.42%,39.70%,37.41%,3.23%
"RXRX","NASD","Recursion Pharmaceuticals Inc","Healthcare","Biotechnology",2171.90,4.05,2.02%,40326345,19409.62,2.08,25.00%,15.71%,28.16%,25.39%,-0.98%,-18.67%,6.76%,37.16%,40.28%,-60.10%,18.60%,3.49%,62.29%,37.21%,16.96%,23.39%,12.46%,1.25%
"CPRI","NYSE","Capri Holdings Ltd","Consumer Cyclical","Luxury Goods",1726.36,15.19,6.15%,11114771,4318.98,2.57,8.11%,11.28%,-20.68%,-16.95%,-37.75%,-24.24%,5.43%,41.65%,33.62%,-3.51%,20.79%,-8.61%,96.29%,10.31%,10.94%,2.55%,-21.20%,1.67%
"IAUX","AMEX","i-80 Gold Corp","Basic Materials","Gold",1619.24,1.87,7.47%,17308618,10070.57,1.72,10.65%,3.31%,31.69%,42.75%,28.08%,91.32%,4.70%,10.36%,-22.74%,-12.53%,,-4.21%,52.15%,11.88%,5.00%,16.24%,17.19%,6.25%
"HIVE","NASD","HIVE Digital Technologies Ltd","Financial","Capital Markets",970.95,3.54,1.72%,10302153,21423.55,0.48,22.49%,16.83%,-23.54%,68.57%,37.21%,-7.33%,5.57%,-37.93%,-395.54%,73.47%,,13.35%,42.91%,19.97%,16.80%,19.83%,22.05%,2.61%
"BTBT","NASD","Bit Digital Inc","Financial","Capital Markets",670.78,1.86,2.20%,23641178,28575.18,0.83,27.40%,21.57%,-13.08%,18.47%,-1.59%,-40.76%,7.19%,-126.45%,-530.20%,25.15%,,8.15%,50.83%,22.37%,18.28%,24.23%,6.15%,3.62%
"ORBS","NASD","Eightco Holdings Inc","Consumer Cyclical","Packaging & Containers",502.84,1.17,11.43%,25682763,13600.25,1.89,36.14%,32.95%,29.80%,17.00%,-32.37%,-90.26%,10.21%,,111.56%,-72.71%,,11.28%,34.88%,7.84%,27.38%,51.06%,5.31%,11.43%
"CYPH","NASD","Cypherpunk Technologies Inc","Healthcare","Biotechnology",401.96,3.73,9.71%,23752280,6974.99,3.41,68.02%,162.68%,471.47%,423.07%,221.55%,1112.22%,20.58%,-121.43%,145.12%,,133.40%,12.27%,13.84%,7.52%,57.52%,165.16%,267.47%,6.27%
"EU","NASD","enCore Energy Corp","Energy","Uranium",235.09,1.21,15.24%,11385323,4606.48,2.47,30.75%,0.83%,-18.24%,-33.52%,-51.21%,-58.28%,13.62%,-19.99%,-531.36%,328.38%,,4.39%,49.91%,20.13%,4.63%,3.46%,-36.04%,14.15%
"PAAI","AMEX","Paradium.AI Inc","Communication Services","Internet Content & Information",61.90,1.30,4.84%,15483383,1716.92,9.02,39.78%,43.47%,4.84%,-52.03%,-67.50%,-80.21%,90.66%,-113.33%,-100.16%,-50.72%,,-2.19%,5.73%,4.66%,12.92%,10.75%,-42.79%,18.18%
"PDSB","NASD","PDS Biotechnology Corp","Healthcare","Biotechnology",50.93,0.91,8.09%,24473062,20680.09,1.18,55.48%,316.48%,-0.22%,59.51%,18.21%,-15.74%,43.11%,37.16%,14.74%,,32.26%,4.50%,14.08%,4.27%,113.58%,81.07%,13.40%,5.81%
"FLNA","NASD","Filana Therapeutics Inc","Healthcare","Biotechnology",49.75,1.03,39.28%,93833284,315.19,297.70,47.88%,7.18%,-13.45%,-45.21%,-47.98%,-55.60%,5.16%,52.39%,80.55%,,14.38%,-2.11%,26.25%,13.30%,24.93%,13.14%,-35.66%,4.59%
"GRML","NASD","Greenland Mines Ltd","Basic Materials","Other Precious Metals & Mining",44.96,14.15,50.21%,100106196,3832.19,26.12,354.98%,39.62%,10.50%,-32.38%,-2.08%,-48.55%,21.17%,,75.84%,,,,24.00%,22.43%,175.36%,78.38%,-7.42%,3.28%
"ZEO","NASD","Zeo Energy Corp","Technology","Solar",30.47,0.49,57.04%,408941419,3887.60,105.19,100.74%,20.94%,-31.54%,-38.09%,-55.06%,-58.14%,32.97%,,39.25%,-10.68%,,0.15%,3.69%,1.89%,80.99%,13.22%,-37.46%,40.87%
"RAIN","NASD","Rain Enhancement Technologies Holdco Inc","Industrials","Pollution & Treatment Controls",11.94,1.02,54.31%,63660894,618.00,103.01,41.59%,20.64%,-54.26%,-66.45%,-82.53%,-80.08%,9.12%,,-218.63%,,,-2.82%,7.50%,3.29%,21.76%,-7.61%,-59.66%,50.00%
"JAGX","NASD","Jaguar Health Inc","Healthcare","Biotechnology",11.87,34.46,1190.64%,26411377,29.04,909.64,922.86%,164.82%,-10.26%,-83.56%,-92.95%,-96.77%,38.36%,,95.63%,-58.88%,,,0.10%,4.75%,279.99%,160.35%,-82.76%,1117.67%
"BFRG","NASD","Bullfrog AI Holdings Inc","Healthcare","Health Information Services",11.12,0.60,21.70%,47404737,131.07,361.67,33.84%,2.95%,-9.42%,2.60%,-32.03%,-59.46%,7.22%,,51.17%,547.64%,,11.69%,6.36%,0.58%,19.16%,7.29%,-15.03%,13.21%
"CWD","NASD","CaliberCos Inc","Financial","Asset Management",7.56,0.73,40.33%,101530680,5726.09,17.73,50.38%,39.28%,-1.18%,-38.28%,-41.27%,-88.22%,7.43%,,90.83%,-17.33%,,2.52%,2.92%,5.75%,38.13%,30.39%,-28.23%,30.10%
"FAMI","NASD","Farmmi Inc","Consumer Defensive","Packaged Foods",5.35,0.14,6.88%,204687466,22331.08,9.17,7.44%,47.73%,-87.46%,-88.28%,-88.74%,-92.21%,11.56%,,-7877.45%,-60.39%,,-0.33%,19.28%,1.89%,16.78%,0.63%,-85.12%,6.72%
"EPSM","NASD","Epsium Enterprise Ltd","Consumer Defensive","Beverages - Wineries & Distilleries",4.29,1.61,28.80%,14533699,32.44,448.06,21.97%,14.18%,19.26%,-1.83%,-19.50%,-95.59%,7.20%,,,,,204.38%,5.44%,0.35%,14.47%,15.24%,-0.93%,26.95%
