"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float"
"ADVB","NASD","Advanced Biomed Inc","Healthcare","Diagnostics & Research",27.72,16.78,36.98%,11805167,1525.28,7.74,242.45%,228.03%,214.23%,156.81%,187.53%,35.32%,48.23%,,69.15%,,,-0.01%,0.08%,2.75%
"PN","NASD","PN Smart Energy Ltd","Technology","Solar",135.10,9.44,1.07%,665399,1838.41,0.36,147.12%,157.92%,257.58%,10.31%,-34.97%,-84.92%,36.32%,,-2920.83%,43.12%,,-32.10%,0.01%,6.73%
"UTZ","NYSE","Utz Brands Inc","Consumer Defensive","Packaged Foods",2027.36,14.09,0.21%,8489129,3222.57,2.63,88.37%,99.86%,85.39%,36.00%,35.74%,-2.76%,3.30%,-5.42%,-122.40%,2.62%,3.84%,-0.50%,84.78%,11.08%
"NVEC","NASD","NVE Corp","Technology","Semiconductors",649.20,134.21,54.83%,813201,209.70,3.88,54.44%,39.05%,59.24%,96.07%,126.21%,66.39%,5.52%,,78.57%,80.75%,,-0.98%,87.02%,9.63%
"SKYQ","NASD","Sky Quarry Inc","Energy","Oil & Gas Integrated",27.04,5.64,36.56%,33837647,10412.49,3.25,47.64%,243.90%,-31.14%,83.12%,215.44%,0.74%,19.80%,,48.33%,-99.99%,,2.57%,8.71%,17.45%
"CIFR","NASD","Cipher Digital Inc","Technology","Information Technology Services",10561.65,25.82,5.56%,31555163,25606.61,1.23,45.71%,-6.58%,32.82%,45.71%,74.93%,286.53%,11.81%,57.79%,-161.05%,-28.84%,,0.67%,61.66%,16.10%
"ARMP","AMEX","Armata Pharmaceuticals Inc","Healthcare","Biotechnology",191.63,5.22,-0.38%,102208,142.60,0.72,38.83%,-25.53%,-62.47%,-12.71%,-16.88%,117.50%,16.05%,20.73%,-1649.31%,60.69%,40.13%,8.16%,10.70%,3.86%
"FCEL","NASD","Fuelcell Energy Inc","Industrials","Electrical Equipment & Parts",1862.36,23.30,3.69%,11681292,12495.15,0.93,34.99%,6.78%,97.46%,149.20%,218.74%,295.59%,13.04%,64.40%,18.77%,-4.86%,57.30%,3.83%,31.82%,13.62%
"SDOT","NASD","Sadot Group Inc","Consumer Defensive","Farm Products",14.23,19.11,-5.77%,278525,3798.51,0.07,34.11%,89.30%,-43.79%,-70.69%,-21.03%,-93.87%,39.15%,,-250.07%,-100.00%,,0.12%,0.63%,13.51%
"NUAI","NASD","New Era Energy & Digital Inc","Technology","Software - Infrastructure",538.36,5.32,-8.52%,7246105,8047.58,0.90,33.38%,-13.79%,23.89%,-22.41%,81.40%,993.62%,13.53%,58.65%,32.44%,145.78%,15.84%,8.19%,19.35%,21.62%
